timestep,agg_RIS,category,date,NER,NER_SA
W,Industry,Information,2012-08-25,2703000.0,2681000.0
W,Industry,Information,2012-09-01,2700000.0,2681000.0
W,Industry,Information,2012-09-08,2707000.0,2682000.0
W,Industry,Information,2012-09-15,2696000.0,2682000.0
W,Industry,Information,2012-09-22,2699000.0,2682000.0
W,Industry,Information,2012-09-29,2701000.0,2683000.0
W,Industry,Information,2012-10-06,2701000.0,2683000.0
W,Industry,Information,2012-10-13,2697000.0,2682000.0
W,Industry,Information,2012-10-20,2701000.0,2682000.0
W,Industry,Information,2012-10-27,2698000.0,2682000.0
W,Industry,Information,2012-11-03,2698000.0,2683000.0
W,Industry,Information,2012-11-10,2697000.0,2683000.0
W,Industry,Information,2012-11-17,2695000.0,2683000.0
W,Industry,Information,2012-11-24,2694000.0,2683000.0
W,Industry,Information,2012-12-01,2690000.0,2683000.0
W,Industry,Information,2012-12-08,2684000.0,2683000.0
W,Industry,Information,2012-12-15,2681000.0,2683000.0
W,Industry,Information,2012-12-22,2680000.0,2683000.0
W,Industry,Information,2012-12-29,2681000.0,2684000.0
W,Industry,Information,2013-01-05,2675000.0,2684000.0
W,Industry,Information,2013-01-12,2679000.0,2685000.0
W,Industry,Information,2013-01-19,2680000.0,2685000.0
W,Industry,Information,2013-01-26,2678000.0,2686000.0
W,Industry,Information,2013-02-02,2675000.0,2686000.0
W,Industry,Information,2013-02-09,2677000.0,2686000.0
W,Industry,Information,2013-02-16,2678000.0,2687000.0
W,Industry,Information,2013-02-23,2679000.0,2687000.0
W,Industry,Information,2013-03-02,2678000.0,2688000.0
W,Industry,Information,2013-03-09,2691000.0,2689000.0
W,Industry,Information,2013-03-16,2689000.0,2689000.0
W,Industry,Information,2013-03-23,2705000.0,2691000.0
W,Industry,Information,2013-03-30,2701000.0,2692000.0
W,Industry,Information,2013-04-06,2723000.0,2694000.0
W,Industry,Information,2013-04-13,2724000.0,2697000.0
W,Industry,Information,2013-04-20,2722000.0,2699000.0
W,Industry,Information,2013-04-27,2723000.0,2701000.0
W,Industry,Information,2013-05-04,2726000.0,2703000.0
W,Industry,Information,2013-05-11,2725000.0,2705000.0
W,Industry,Information,2013-05-18,2724000.0,2707000.0
W,Industry,Information,2013-05-25,2729000.0,2708000.0
W,Industry,Information,2013-06-01,2731000.0,2709000.0
W,Industry,Information,2013-06-08,2729000.0,2709000.0
W,Industry,Information,2013-06-15,2729000.0,2709000.0
W,Industry,Information,2013-06-22,2733000.0,2708000.0
W,Industry,Information,2013-06-29,2730000.0,2706000.0
W,Industry,Information,2013-07-06,2733000.0,2705000.0
W,Industry,Information,2013-07-13,2738000.0,2705000.0
W,Industry,Information,2013-07-20,2742000.0,2704000.0
W,Industry,Information,2013-07-27,2739000.0,2704000.0
W,Industry,Information,2013-08-03,2738000.0,2704000.0
W,Industry,Information,2013-08-10,2728000.0,2703000.0
W,Industry,Information,2013-08-17,2720000.0,2702000.0
W,Industry,Information,2013-08-24,2714000.0,2701000.0
W,Industry,Information,2013-08-31,2709000.0,2700000.0
W,Industry,Information,2013-09-07,2701000.0,2698000.0
W,Industry,Information,2013-09-14,2699000.0,2697000.0
W,Industry,Information,2013-09-21,2700000.0,2695000.0
W,Industry,Information,2013-09-28,2701000.0,2693000.0
W,Industry,Information,2013-10-05,2699000.0,2691000.0
W,Industry,Information,2013-10-12,2699000.0,2689000.0
W,Industry,Information,2013-10-19,2688000.0,2686000.0
W,Industry,Information,2013-10-26,2688000.0,2684000.0
W,Industry,Information,2013-11-02,2686000.0,2682000.0
W,Industry,Information,2013-11-09,2686000.0,2681000.0
W,Industry,Information,2013-11-16,2688000.0,2680000.0
W,Industry,Information,2013-11-23,2689000.0,2680000.0
W,Industry,Information,2013-11-30,2683000.0,2680000.0
W,Industry,Information,2013-12-07,2676000.0,2679000.0
W,Industry,Information,2013-12-14,2674000.0,2679000.0
W,Industry,Information,2013-12-21,2673000.0,2679000.0
W,Industry,Information,2013-12-28,2670000.0,2679000.0
W,Industry,Information,2014-01-04,2677000.0,2680000.0
W,Industry,Information,2014-01-11,2706000.0,2683000.0
W,Industry,Information,2014-01-18,2704000.0,2686000.0
W,Industry,Information,2014-01-25,2708000.0,2689000.0
W,Industry,Information,2014-02-01,2707000.0,2692000.0
W,Industry,Information,2014-02-08,2709000.0,2695000.0
W,Industry,Information,2014-02-15,2710000.0,2699000.0
W,Industry,Information,2014-02-22,2713000.0,2702000.0
W,Industry,Information,2014-03-01,2712000.0,2706000.0
W,Industry,Information,2014-03-08,2712000.0,2709000.0
W,Industry,Information,2014-03-15,2715000.0,2713000.0
W,Industry,Information,2014-03-22,2724000.0,2716000.0
W,Industry,Information,2014-03-29,2726000.0,2717000.0
W,Industry,Information,2014-04-05,2731000.0,2719000.0
W,Industry,Information,2014-04-12,2729000.0,2719000.0
W,Industry,Information,2014-04-19,2736000.0,2720000.0
W,Industry,Information,2014-04-26,2731000.0,2720000.0
W,Industry,Information,2014-05-03,2733000.0,2720000.0
W,Industry,Information,2014-05-10,2730000.0,2720000.0
W,Industry,Information,2014-05-17,2733000.0,2719000.0
W,Industry,Information,2014-05-24,2736000.0,2719000.0
W,Industry,Information,2014-05-31,2740000.0,2718000.0
W,Industry,Information,2014-06-07,2749000.0,2718000.0
W,Industry,Information,2014-06-14,2746000.0,2718000.0
W,Industry,Information,2014-06-21,2753000.0,2718000.0
W,Industry,Information,2014-06-28,2756000.0,2719000.0
W,Industry,Information,2014-07-05,2757000.0,2719000.0
W,Industry,Information,2014-07-12,2753000.0,2719000.0
W,Industry,Information,2014-07-19,2753000.0,2719000.0
W,Industry,Information,2014-07-26,2758000.0,2719000.0
W,Industry,Information,2014-08-02,2757000.0,2720000.0
W,Industry,Information,2014-08-09,2754000.0,2720000.0
W,Industry,Information,2014-08-16,2743000.0,2720000.0
W,Industry,Information,2014-08-23,2744000.0,2721000.0
W,Industry,Information,2014-08-30,2742000.0,2721000.0
W,Industry,Information,2014-09-06,2742000.0,2721000.0
W,Industry,Information,2014-09-13,2740000.0,2721000.0
W,Industry,Information,2014-09-20,2743000.0,2721000.0
W,Industry,Information,2014-09-27,2743000.0,2722000.0
W,Industry,Information,2014-10-04,2741000.0,2723000.0
W,Industry,Information,2014-10-11,2742000.0,2723000.0
W,Industry,Information,2014-10-18,2744000.0,2724000.0
W,Industry,Information,2014-10-25,2747000.0,2725000.0
W,Industry,Information,2014-11-01,2746000.0,2727000.0
W,Industry,Information,2014-11-08,2747000.0,2729000.0
W,Industry,Information,2014-11-15,2748000.0,2730000.0
W,Industry,Information,2014-11-22,2748000.0,2732000.0
W,Industry,Information,2014-11-29,2746000.0,2733000.0
W,Industry,Information,2014-12-06,2741000.0,2735000.0
W,Industry,Information,2014-12-13,2741000.0,2737000.0
W,Industry,Information,2014-12-20,2738000.0,2739000.0
W,Industry,Information,2014-12-27,2738000.0,2741000.0
W,Industry,Information,2015-01-03,2732000.0,2742000.0
W,Industry,Information,2015-01-10,2732000.0,2742000.0
W,Industry,Information,2015-01-17,2732000.0,2742000.0
W,Industry,Information,2015-01-24,2721000.0,2741000.0
W,Industry,Information,2015-01-31,2720000.0,2740000.0
W,Industry,Information,2015-02-07,2723000.0,2739000.0
W,Industry,Information,2015-02-14,2720000.0,2738000.0
W,Industry,Information,2015-02-21,2720000.0,2737000.0
W,Industry,Information,2015-02-28,2718000.0,2735000.0
W,Industry,Information,2015-03-07,2725000.0,2734000.0
W,Industry,Information,2015-03-14,2724000.0,2732000.0
W,Industry,Information,2015-03-21,2728000.0,2730000.0
W,Industry,Information,2015-03-28,2727000.0,2729000.0
W,Industry,Information,2015-04-04,2733000.0,2728000.0
W,Industry,Information,2015-04-11,2732000.0,2728000.0
W,Industry,Information,2015-04-18,2755000.0,2728000.0
W,Industry,Information,2015-04-25,2759000.0,2729000.0
W,Industry,Information,2015-05-02,2759000.0,2729000.0
W,Industry,Information,2015-05-09,2757000.0,2730000.0
W,Industry,Information,2015-05-16,2757000.0,2731000.0
W,Industry,Information,2015-05-23,2761000.0,2731000.0
W,Industry,Information,2015-05-30,2763000.0,2732000.0
W,Industry,Information,2015-06-06,2780000.0,2733000.0
W,Industry,Information,2015-06-13,2787000.0,2736000.0
W,Industry,Information,2015-06-20,2793000.0,2738000.0
W,Industry,Information,2015-06-27,2805000.0,2742000.0
W,Industry,Information,2015-07-04,2803000.0,2744000.0
W,Industry,Information,2015-07-11,2807000.0,2746000.0
W,Industry,Information,2015-07-18,2805000.0,2747000.0
W,Industry,Information,2015-07-25,2808000.0,2749000.0
W,Industry,Information,2015-08-01,2804000.0,2751000.0
W,Industry,Information,2015-08-08,2802000.0,2753000.0
W,Industry,Information,2015-08-15,2798000.0,2756000.0
W,Industry,Information,2015-08-22,2790000.0,2757000.0
W,Industry,Information,2015-08-29,2785000.0,2758000.0
W,Industry,Information,2015-09-05,2764000.0,2757000.0
W,Industry,Information,2015-09-12,2762000.0,2756000.0
W,Industry,Information,2015-09-19,2758000.0,2754000.0
W,Industry,Information,2015-09-26,2760000.0,2753000.0
W,Industry,Information,2015-10-03,2761000.0,2751000.0
W,Industry,Information,2015-10-10,2764000.0,2750000.0
W,Industry,Information,2015-10-17,2767000.0,2750000.0
W,Industry,Information,2015-10-24,2764000.0,2750000.0
W,Industry,Information,2015-10-31,2766000.0,2749000.0
W,Industry,Information,2015-11-07,2766000.0,2749000.0
W,Industry,Information,2015-11-14,2767000.0,2749000.0
W,Industry,Information,2015-11-21,2764000.0,2750000.0
W,Industry,Information,2015-11-28,2762000.0,2751000.0
W,Industry,Information,2015-12-05,2753000.0,2752000.0
W,Industry,Information,2015-12-12,2752000.0,2753000.0
W,Industry,Information,2015-12-19,2754000.0,2755000.0
W,Industry,Information,2015-12-26,2751000.0,2756000.0
W,Industry,Information,2016-01-02,2767000.0,2758000.0
W,Industry,Information,2016-01-09,2767000.0,2759000.0
W,Industry,Information,2016-01-16,2765000.0,2760000.0
W,Industry,Information,2016-01-23,2763000.0,2760000.0
W,Industry,Information,2016-01-30,2762000.0,2761000.0
W,Industry,Information,2016-02-06,2772000.0,2763000.0
W,Industry,Information,2016-02-13,2768000.0,2764000.0
W,Industry,Information,2016-02-20,2770000.0,2766000.0
W,Industry,Information,2016-02-27,2770000.0,2767000.0
W,Industry,Information,2016-03-05,2772000.0,2769000.0
W,Industry,Information,2016-03-12,2773000.0,2770000.0
W,Industry,Information,2016-03-19,2774000.0,2770000.0
W,Industry,Information,2016-03-26,2773000.0,2771000.0
W,Industry,Information,2016-04-02,2774000.0,2772000.0
W,Industry,Information,2016-04-09,2772000.0,2772000.0
W,Industry,Information,2016-04-16,2781000.0,2773000.0
W,Industry,Information,2016-04-23,2779000.0,2772000.0
W,Industry,Information,2016-04-30,2792000.0,2772000.0
W,Industry,Information,2016-05-07,2791000.0,2773000.0
W,Industry,Information,2016-05-14,2795000.0,2773000.0
W,Industry,Information,2016-05-21,2799000.0,2773000.0
W,Industry,Information,2016-05-28,2803000.0,2774000.0
W,Industry,Information,2016-06-04,2804000.0,2774000.0
W,Industry,Information,2016-06-11,2810000.0,2775000.0
W,Industry,Information,2016-06-18,2814000.0,2774000.0
W,Industry,Information,2016-06-25,2820000.0,2775000.0
W,Industry,Information,2016-07-02,2820000.0,2776000.0
W,Industry,Information,2016-07-09,2820000.0,2777000.0
W,Industry,Information,2016-07-16,2822000.0,2777000.0
W,Industry,Information,2016-07-23,2824000.0,2777000.0
W,Industry,Information,2016-07-30,2822000.0,2777000.0
W,Industry,Information,2016-08-06,2821000.0,2777000.0
W,Industry,Information,2016-08-13,2818000.0,2777000.0
W,Industry,Information,2016-08-20,2815000.0,2777000.0
W,Industry,Information,2016-08-27,2809000.0,2778000.0
W,Industry,Information,2016-09-03,2807000.0,2779000.0
W,Industry,Information,2016-09-10,2805000.0,2780000.0
W,Industry,Information,2016-09-17,2804000.0,2781000.0
W,Industry,Information,2016-09-24,2805000.0,2782000.0
W,Industry,Information,2016-10-01,2804000.0,2783000.0
W,Industry,Information,2016-10-08,2805000.0,2784000.0
W,Industry,Information,2016-10-15,2804000.0,2785000.0
W,Industry,Information,2016-10-22,2806000.0,2786000.0
W,Industry,Information,2016-10-29,2806000.0,2787000.0
W,Industry,Information,2016-11-05,2807000.0,2787000.0
W,Industry,Information,2016-11-12,2805000.0,2788000.0
W,Industry,Information,2016-11-19,2802000.0,2788000.0
W,Industry,Information,2016-11-26,2799000.0,2787000.0
W,Industry,Information,2016-12-03,2794000.0,2787000.0
W,Industry,Information,2016-12-10,2795000.0,2788000.0
W,Industry,Information,2016-12-17,2796000.0,2788000.0
W,Industry,Information,2016-12-24,2773000.0,2787000.0
W,Industry,Information,2016-12-31,2774000.0,2786000.0
W,Industry,Information,2017-01-07,2766000.0,2784000.0
W,Industry,Information,2017-01-14,2765000.0,2782000.0
W,Industry,Information,2017-01-21,2764000.0,2781000.0
W,Industry,Information,2017-01-28,2763000.0,2779000.0
W,Industry,Information,2017-02-04,2777000.0,2779000.0
W,Industry,Information,2017-02-11,2776000.0,2778000.0
W,Industry,Information,2017-02-18,2776000.0,2777000.0
W,Industry,Information,2017-02-25,2777000.0,2777000.0
W,Industry,Information,2017-03-04,2778000.0,2776000.0
W,Industry,Information,2017-03-11,2781000.0,2777000.0
W,Industry,Information,2017-03-18,2783000.0,2777000.0
W,Industry,Information,2017-03-25,2788000.0,2779000.0
W,Industry,Information,2017-04-01,2774000.0,2780000.0
W,Industry,Information,2017-04-08,2773000.0,2780000.0
W,Industry,Information,2017-04-15,2776000.0,2779000.0
W,Industry,Information,2017-04-22,2776000.0,2778000.0
W,Industry,Information,2017-04-29,2778000.0,2777000.0
W,Industry,Information,2017-05-06,2780000.0,2776000.0
W,Industry,Information,2017-05-13,2783000.0,2775000.0
W,Industry,Information,2017-05-20,2782000.0,2773000.0
W,Industry,Information,2017-05-27,2747000.0,2768000.0
W,Industry,Information,2017-06-03,2757000.0,2765000.0
W,Industry,Information,2017-06-10,2773000.0,2761000.0
W,Industry,Information,2017-06-17,2779000.0,2758000.0
W,Industry,Information,2017-06-24,2789000.0,2756000.0
W,Industry,Information,2017-07-01,2793000.0,2755000.0
W,Industry,Information,2017-07-08,2798000.0,2753000.0
W,Industry,Information,2017-07-15,2798000.0,2752000.0
W,Industry,Information,2017-07-22,2806000.0,2752000.0
W,Industry,Information,2017-07-29,2810000.0,2751000.0
W,Industry,Information,2017-08-05,2807000.0,2751000.0
W,Industry,Information,2017-08-12,2806000.0,2754000.0
W,Industry,Information,2017-08-19,2800000.0,2756000.0
W,Industry,Information,2017-08-26,2796000.0,2758000.0
W,Industry,Information,2017-09-02,2795000.0,2760000.0
W,Industry,Information,2017-09-09,2795000.0,2762000.0
W,Industry,Information,2017-09-16,2792000.0,2765000.0
W,Industry,Information,2017-09-23,2795000.0,2767000.0
W,Industry,Information,2017-09-30,2793000.0,2769000.0
W,Industry,Information,2017-10-07,2798000.0,2770000.0
W,Industry,Information,2017-10-14,2799000.0,2772000.0
W,Industry,Information,2017-10-21,2802000.0,2774000.0
W,Industry,Information,2017-10-28,2804000.0,2775000.0
W,Industry,Information,2017-11-04,2805000.0,2777000.0
W,Industry,Information,2017-11-11,2809000.0,2779000.0
W,Industry,Information,2017-11-18,2811000.0,2781000.0
W,Industry,Information,2017-11-25,2810000.0,2783000.0
W,Industry,Information,2017-12-02,2809000.0,2785000.0
W,Industry,Information,2017-12-09,2808000.0,2787000.0
W,Industry,Information,2017-12-16,2813000.0,2790000.0
W,Industry,Information,2017-12-23,2815000.0,2792000.0
W,Industry,Information,2017-12-30,2811000.0,2795000.0
W,Industry,Information,2018-01-06,2812000.0,2797000.0
W,Industry,Information,2018-01-13,2815000.0,2800000.0
W,Industry,Information,2018-01-20,2818000.0,2803000.0
W,Industry,Information,2018-01-27,2817000.0,2806000.0
W,Industry,Information,2018-02-03,2819000.0,2808000.0
W,Industry,Information,2018-02-10,2823000.0,2810000.0
W,Industry,Information,2018-02-17,2823000.0,2812000.0
W,Industry,Information,2018-02-24,2829000.0,2814000.0
W,Industry,Information,2018-03-03,2826000.0,2816000.0
W,Industry,Information,2018-03-10,2810000.0,2816000.0
W,Industry,Information,2018-03-17,2812000.0,2816000.0
W,Industry,Information,2018-03-24,2816000.0,2816000.0
W,Industry,Information,2018-03-31,2817000.0,2816000.0
W,Industry,Information,2018-04-07,2818000.0,2817000.0
W,Industry,Information,2018-04-14,2823000.0,2817000.0
W,Industry,Information,2018-04-21,2760000.0,2812000.0
W,Industry,Information,2018-04-28,2761000.0,2808000.0
W,Industry,Information,2018-05-05,2764000.0,2804000.0
W,Industry,Information,2018-05-12,2766000.0,2799000.0
W,Industry,Information,2018-05-19,2762000.0,2794000.0
W,Industry,Information,2018-05-26,2770000.0,2791000.0
W,Industry,Information,2018-06-02,2772000.0,2788000.0
W,Industry,Information,2018-06-09,2781000.0,2785000.0
W,Industry,Information,2018-06-16,2785000.0,2781000.0
W,Industry,Information,2018-06-23,2795000.0,2777000.0
W,Industry,Information,2018-06-30,2789000.0,2772000.0
W,Industry,Information,2018-07-07,2793000.0,2772000.0
W,Industry,Information,2018-07-14,2792000.0,2772000.0
W,Industry,Information,2018-07-21,2799000.0,2772000.0
W,Industry,Information,2018-07-28,2804000.0,2772000.0
W,Industry,Information,2018-08-04,2804000.0,2773000.0
W,Industry,Information,2018-08-11,2805000.0,2773000.0
W,Industry,Information,2018-08-18,2804000.0,2772000.0
W,Industry,Information,2018-08-25,2796000.0,2772000.0
W,Industry,Information,2018-09-01,2795000.0,2772000.0
W,Industry,Information,2018-09-08,2792000.0,2772000.0
W,Industry,Information,2018-09-15,2797000.0,2773000.0
W,Industry,Information,2018-09-22,2801000.0,2774000.0
W,Industry,Information,2018-09-29,2805000.0,2775000.0
W,Industry,Information,2018-10-06,2805000.0,2776000.0
W,Industry,Information,2018-10-13,2805000.0,2777000.0
W,Industry,Information,2018-10-20,2804000.0,2779000.0
W,Industry,Information,2018-10-27,2796000.0,2779000.0
W,Industry,Information,2018-11-03,2798000.0,2780000.0
W,Industry,Information,2018-11-10,2798000.0,2780000.0
W,Industry,Information,2018-11-17,2798000.0,2781000.0
W,Industry,Information,2018-11-24,2795000.0,2782000.0
W,Industry,Information,2018-12-01,2790000.0,2782000.0
W,Industry,Information,2018-12-08,2789000.0,2783000.0
W,Industry,Information,2018-12-15,2795000.0,2783000.0
W,Industry,Information,2018-12-22,2805000.0,2784000.0
W,Industry,Information,2018-12-29,2802000.0,2786000.0
W,Industry,Information,2019-01-05,2802000.0,2787000.0
W,Industry,Information,2019-01-12,2804000.0,2790000.0
W,Industry,Information,2019-01-19,2805000.0,2792000.0
W,Industry,Information,2019-01-26,2806000.0,2795000.0
W,Industry,Information,2019-02-02,2815000.0,2797000.0
W,Industry,Information,2019-02-09,2818000.0,2800000.0
W,Industry,Information,2019-02-16,2821000.0,2803000.0
W,Industry,Information,2019-02-23,2826000.0,2806000.0
W,Industry,Information,2019-03-02,2830000.0,2810000.0
W,Industry,Information,2019-03-09,2833000.0,2813000.0
W,Industry,Information,2019-03-16,2835000.0,2816000.0
W,Industry,Information,2019-03-23,2835000.0,2819000.0
W,Industry,Information,2019-03-30,2838000.0,2822000.0
W,Industry,Information,2019-04-06,2838000.0,2824000.0
W,Industry,Information,2019-04-13,2846000.0,2828000.0
W,Industry,Information,2019-04-20,2848000.0,2831000.0
W,Industry,Information,2019-04-27,2848000.0,2836000.0
W,Industry,Information,2019-05-04,2850000.0,2840000.0
W,Industry,Information,2019-05-11,2857000.0,2844000.0
W,Industry,Information,2019-05-18,2859000.0,2847000.0
W,Industry,Information,2019-05-25,2868000.0,2852000.0
W,Industry,Information,2019-06-01,2873000.0,2856000.0
W,Industry,Information,2019-06-08,2886000.0,2860000.0
W,Industry,Information,2019-06-15,2895000.0,2864000.0
W,Industry,Information,2019-06-22,2902000.0,2869000.0
W,Industry,Information,2019-06-29,2905000.0,2872000.0
W,Industry,Information,2019-07-06,2906000.0,2875000.0
W,Industry,Information,2019-07-13,2907000.0,2876000.0
W,Industry,Information,2019-07-20,2912000.0,2878000.0
W,Industry,Information,2019-07-27,2911000.0,2880000.0
W,Industry,Information,2019-08-03,2910000.0,2881000.0
W,Industry,Information,2019-08-10,2908000.0,2880000.0
W,Industry,Information,2019-08-17,2906000.0,2880000.0
W,Industry,Information,2019-08-24,2894000.0,2878000.0
W,Industry,Information,2019-08-31,2890000.0,2877000.0
W,Industry,Information,2019-09-07,2886000.0,2876000.0
W,Industry,Information,2019-09-14,2882000.0,2874000.0
W,Industry,Information,2019-09-21,2866000.0,2871000.0
W,Industry,Information,2019-09-28,2861000.0,2868000.0
W,Industry,Information,2019-10-05,2862000.0,2865000.0
W,Industry,Information,2019-10-12,2863000.0,2863000.0
W,Industry,Information,2019-10-19,2861000.0,2860000.0
W,Industry,Information,2019-10-26,2863000.0,2858000.0
W,Industry,Information,2019-11-02,2864000.0,2857000.0
W,Industry,Information,2019-11-09,2868000.0,2856000.0
W,Industry,Information,2019-11-16,2869000.0,2855000.0
W,Industry,Information,2019-11-23,2872000.0,2855000.0
W,Industry,Information,2019-11-30,2872000.0,2856000.0
W,Industry,Information,2019-12-07,2873000.0,2858000.0
W,Industry,Information,2019-12-14,2872000.0,2860000.0
W,Industry,Information,2019-12-21,2876000.0,2863000.0
W,Industry,Information,2019-12-28,2875000.0,2865000.0
W,Industry,Information,2020-01-04,2872000.0,2867000.0
W,Industry,Information,2020-01-11,2873000.0,2869000.0
W,Industry,Information,2020-01-18,2869000.0,2871000.0
W,Industry,Information,2020-01-25,2872000.0,2872000.0
W,Industry,Information,2020-02-01,2875000.0,2874000.0
W,Industry,Information,2020-02-08,2874000.0,2874000.0
W,Industry,Information,2020-02-15,2874000.0,2874000.0
W,Industry,Information,2020-02-22,2881000.0,2875000.0
W,Industry,Information,2020-02-29,2883000.0,2876000.0
W,Industry,Information,2020-03-07,2882000.0,2876000.0
W,Industry,Information,2020-03-14,2882000.0,2877000.0
W,Industry,Information,2020-03-21,2876000.0,2877000.0
W,Industry,Information,2020-03-28,2866000.0,2876000.0
W,Industry,Information,2020-04-04,2836000.0,2872000.0
W,Industry,Information,2020-04-11,2807000.0,2864000.0
W,Industry,Information,2020-04-18,2758000.0,2852000.0
W,Industry,Information,2020-04-25,2728000.0,2837000.0
W,Industry,Information,2020-05-02,2715000.0,2821000.0
W,Industry,Information,2020-05-09,2710000.0,2803000.0
W,Industry,Information,2020-05-16,2710000.0,2785000.0
W,Industry,Information,2020-05-23,2714000.0,2766000.0
W,Industry,Information,2020-05-30,2716000.0,2748000.0
W,Industry,Information,2020-06-06,2732000.0,2731000.0
W,Industry,Information,2020-06-13,2735000.0,2716000.0
W,Industry,Information,2020-06-20,2738000.0,2703000.0
W,Industry,Information,2020-06-27,2740000.0,2694000.0
W,Industry,Information,2020-07-04,2741000.0,2689000.0
W,Industry,Information,2020-07-11,2746000.0,2688000.0
W,Industry,Information,2020-07-18,2752000.0,2688000.0
W,Industry,Information,2020-07-25,2754000.0,2690000.0
W,Industry,Information,2020-08-01,2757000.0,2691000.0
W,Industry,Information,2020-08-08,2753000.0,2692000.0
W,Industry,Information,2020-08-15,2764000.0,2695000.0
W,Industry,Information,2020-08-22,2762000.0,2697000.0
W,Industry,Information,2020-08-29,2761000.0,2699000.0
W,Industry,Information,2020-09-05,2719000.0,2699000.0
W,Industry,Information,2020-09-12,2720000.0,2699000.0
W,Industry,Information,2020-09-19,2724000.0,2699000.0
W,Industry,Information,2020-09-26,2728000.0,2700000.0
W,Industry,Information,2020-10-03,2728000.0,2700000.0
W,Industry,Information,2020-10-10,2732000.0,2701000.0
W,Industry,Information,2020-10-17,2737000.0,2702000.0
W,Industry,Information,2020-10-24,2744000.0,2704000.0
W,Industry,Information,2020-10-31,2746000.0,2705000.0
W,Industry,Information,2020-11-07,2751000.0,2707000.0
W,Industry,Information,2020-11-14,2751000.0,2708000.0
W,Industry,Information,2020-11-21,2755000.0,2713000.0
W,Industry,Information,2020-11-28,2757000.0,2717000.0
W,Industry,Information,2020-12-05,2757000.0,2722000.0
W,Industry,Information,2020-12-12,2758000.0,2727000.0
W,Industry,Information,2020-12-19,2752000.0,2730000.0
W,Industry,Information,2020-12-26,2751000.0,2734000.0
W,Industry,Information,2021-01-02,2744000.0,2736000.0
W,Industry,Information,2021-01-09,2751000.0,2738000.0
W,Industry,Information,2021-01-16,2753000.0,2741000.0
W,Industry,Information,2021-01-23,2756000.0,2743000.0
W,Industry,Information,2021-01-30,2759000.0,2745000.0
W,Industry,Information,2021-02-06,2760000.0,2747000.0
W,Industry,Information,2021-02-13,2764000.0,2748000.0
W,Industry,Information,2021-02-20,2769000.0,2749000.0
W,Industry,Information,2021-02-27,2774000.0,2751000.0
W,Industry,Information,2021-03-06,2747000.0,2751000.0
W,Industry,Information,2021-03-13,2757000.0,2752000.0
W,Industry,Information,2021-03-20,2759000.0,2754000.0
W,Industry,Information,2021-03-27,2761000.0,2755000.0
W,Industry,Information,2021-04-03,2761000.0,2756000.0
W,Industry,Information,2021-04-10,2768000.0,2757000.0
W,Industry,Information,2021-04-17,2768000.0,2758000.0
W,Industry,Information,2021-04-24,2773000.0,2758000.0
W,Industry,Information,2021-05-01,2774000.0,2759000.0
W,Industry,Information,2021-05-08,2776000.0,2760000.0
W,Industry,Information,2021-05-15,2776000.0,2760000.0
W,Industry,Information,2021-05-22,2784000.0,2763000.0
W,Industry,Information,2021-05-29,2789000.0,2764000.0
W,Industry,Information,2021-06-05,2805000.0,2767000.0
W,Industry,Information,2021-06-12,2807000.0,2769000.0
W,Industry,Information,2021-06-19,2822000.0,2771000.0
W,Industry,Information,2021-06-26,2828000.0,2774000.0
W,Industry,Information,2021-07-03,2832000.0,2778000.0
W,Industry,Information,2021-07-10,2835000.0,2781000.0
W,Industry,Information,2021-07-17,2842000.0,2784000.0
W,Industry,Information,2021-07-24,2849000.0,2787000.0
W,Industry,Information,2021-07-31,2852000.0,2791000.0
W,Industry,Information,2021-08-07,2853000.0,2794000.0
W,Industry,Information,2021-08-14,2855000.0,2798000.0
W,Industry,Information,2021-08-21,2856000.0,2801000.0
W,Industry,Information,2021-08-28,2859000.0,2805000.0
W,Industry,Information,2021-09-04,2862000.0,2810000.0
W,Industry,Information,2021-09-11,2868000.0,2816000.0
W,Industry,Information,2021-09-18,2873000.0,2821000.0
W,Industry,Information,2021-09-25,2883000.0,2827000.0
W,Industry,Information,2021-10-02,2888000.0,2834000.0
W,Industry,Information,2021-10-09,2896000.0,2841000.0
W,Industry,Information,2021-10-16,2910000.0,2848000.0
W,Industry,Information,2021-10-23,2918000.0,2856000.0
W,Industry,Information,2021-10-30,2922000.0,2864000.0
W,Industry,Information,2021-11-06,2935000.0,2872000.0
W,Industry,Information,2021-11-13,2947000.0,2881000.0
W,Industry,Information,2021-11-20,2950000.0,2888000.0
W,Industry,Information,2021-11-27,2950000.0,2895000.0
W,Industry,Information,2021-12-04,2951000.0,2903000.0
W,Industry,Information,2021-12-11,2944000.0,2908000.0
W,Industry,Information,2021-12-18,2952000.0,2915000.0
W,Industry,Information,2021-12-25,2947000.0,2920000.0
W,Industry,Information,2022-01-01,2948000.0,2925000.0
W,Industry,Information,2022-01-08,2956000.0,2930000.0
W,Industry,Information,2022-01-15,2961000.0,2935000.0
W,Industry,Information,2022-01-22,2965000.0,2939000.0
W,Industry,Information,2022-01-29,2966000.0,2943000.0
W,Industry,Information,2022-02-05,2969000.0,2946000.0
W,Industry,Information,2022-02-12,2972000.0,2950000.0
W,Industry,Information,2022-02-19,2980000.0,2954000.0
W,Industry,Information,2022-02-26,2987000.0,2959000.0
W,Industry,Information,2022-03-05,2995000.0,2963000.0
W,Industry,Information,2022-03-12,3003000.0,2969000.0
